Facility ID,Hospital Name,Detailed Region,Region,Procedure,Year of Hospital Discharge,Number of Cases,Number of Deaths,Observed Mortality Rate,Expected Mortality Rate,Risk-Adjusted Mortality Rate,Lower Limit of Confidence Interval,Upper Limit of Confidence Interval,Comparison Results,procedure_category
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,All PCI,2019.0,246,1,0.41,0.88,0.53,0.01,2.97,Rate not different than Statewide Rate,0
598,St. Elizabeth Med Ctr,Central NY,Central NY,All PCI,2019.0,822,16,1.95,1.46,1.54,0.88,2.49,Rate not different than Statewide Rate,0
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,All PCI,2019.0,3078,21,0.68,1.17,0.67,0.42,1.03,Rate significantly lower than Statewide Rate,0
630,St. Joseph's Hospital,Central NY,Central NY,All PCI,2019.0,2124,27,1.27,1.21,1.22,0.8,1.77,Rate not different than Statewide Rate,0
5,St. Peter's Hospital,Capital District,Capital District,All PCI,2019.0,850,14,1.65,1.19,1.6,0.87,2.69,Rate not different than Statewide Rate,0
1740,Staten Island Univ Hosp,Staten Island,NY Metro - NYC,All PCI,2019.0,940,4,0.43,0.96,0.51,0.14,1.31,Rate not different than Statewide Rate,0
889,Stony Brook Southampton,NY Metro - Long Island,NY Metro - Long Island,All PCI,2019.0,99,1,1.01,1.57,0.74,0.01,4.14,Rate not different than Statewide Rate,0
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,All PCI,2019.0,1113,20,1.8,1.49,1.39,0.85,2.15,Rate not different than Statewide Rate,0
58,UHS Wilson Med Ctr,Central NY,Central NY,All PCI,2019.0,716,9,1.26,1.34,1.08,0.49,2.06,Rate not different than Statewide Rate,0
135,UVM Health Network CVPH,Capital District,Capital District,All PCI,2019.0,736,12,1.63,1.18,1.6,0.83,2.8,Rate not different than Statewide Rate,0
471,Unity Hospital,Western NY - Rochester,Western NY - Rochester,All PCI,2019.0,309,6,1.94,1.46,1.54,0.56,3.35,Rate not different than Statewide Rate,0
1320,Univ Hosp at Downstate,Kings,NY Metro - NYC,All PCI,2019.0,284,8,2.82,2.2,1.48,0.64,2.91,Rate not different than Statewide Rate,0
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,All PCI,2019.0,1438,16,1.11,1.31,0.98,0.56,1.59,Rate not different than Statewide Rate,0
635,Univ. Hosp-Upstate,Central NY,Central NY,All PCI,2019.0,188,4,2.13,1.47,1.67,0.45,4.28,Rate not different than Statewide Rate,0
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,All PCI,2019.0,1007,20,1.99,1.48,1.55,0.95,2.39,Rate not different than Statewide Rate,0
1139,Westchester Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,All PCI,2019.0,521,10,1.92,1.81,1.23,0.59,2.25,Rate not different than Statewide Rate,0
1045,White Plains Hospital,NY Metro - New Rochelle,NY Metro - New Rochelle,All PCI,2019.0,544,5,0.92,0.95,1.12,0.36,2.62,Rate not different than Statewide Rate,0
1,Albany Med. Ctr,Capital District,Capital District,Non-Emergency PCI,2019.0,612,5,0.82,0.69,0.84,0.27,1.97,Rate not different than Statewide Rate,1
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2019.0,199,4,2.01,0.76,1.88,0.51,4.81,Rate not different than Statewide Rate,1
746,Bassett Medical Center,Capital District,Capital District,Non-Emergency PCI,2019.0,391,2,0.51,0.87,0.41,0.05,1.5,Rate not different than Statewide Rate,1
1438,Bellevue Hospital Ctr,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,298,3,1.01,1.14,0.63,0.13,1.84,Rate not different than Statewide Rate,1
1178,BronxCare Health System,Bronx,NY Metro - NYC,Non-Emergency PCI,2019.0,148,1,0.68,0.65,0.73,0.01,4.07,Rate not different than Statewide Rate,1
1286,Brookdale Univ Hosp MC,Kings,NY Metro - NYC,Non-Emergency PCI,2019.0,132,0,0.0,0.79,0.0,0.0,2.5,Rate not different than Statewide Rate,1
1288,Brooklyn Hosp.Downtown,Kings,NY Metro - NYC,Non-Emergency PCI,2019.0,110,0,0.0,0.65,0.0,0.0,3.66,Rate not different than Statewide Rate,1
207,Buffalo General Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2019.0,1107,8,0.72,0.72,0.71,0.31,1.41,Rate not different than Statewide Rate,1
977,Cayuga Med Ctr Ithaca,Central NY,Central NY,Non-Emergency PCI,2019.0,60,1,1.67,0.75,1.58,0.02,8.8,Rate not different than Statewide Rate,1
636,Crouse Hospital,Central NY,Central NY,Non-Emergency PCI,2019.0,292,4,1.37,0.73,1.34,0.36,3.43,Rate not different than Statewide Rate,1
829,Ellis Hospital,Capital District,Capital District,Non-Emergency PCI,2019.0,331,2,0.6,0.61,0.7,0.08,2.54,Rate not different than Statewide Rate,1
1626,Elmhurst Hospital Ctr,Queens,NY Metro - NYC,Non-Emergency PCI,2019.0,277,1,0.36,0.44,0.58,0.01,3.24,Rate not different than Statewide Rate,1
699,Garnet Health Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,699,3,0.43,0.6,0.51,0.1,1.49,Rate not different than Statewide Rate,1
1005,Glens Falls Hospital,Capital District,Capital District,Non-Emergency PCI,2019.0,94,0,0.0,0.58,0.0,0.0,4.75,Rate not different than Statewide Rate,1
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,504,4,0.79,0.74,0.76,0.21,1.95,Rate not different than Statewide Rate,1
925,Good Sam Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,1141,9,0.79,0.59,0.95,0.43,1.8,Rate not different than Statewide Rate,1
913,Huntington Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,314,1,0.32,0.56,0.4,0.01,2.23,Rate not different than Statewide Rate,1
1629,Jamaica Hosp Med Ctr,Queens,NY Metro - NYC,Non-Emergency PCI,2019.0,130,3,2.31,0.8,2.05,0.41,5.99,Rate not different than Statewide Rate,1
1450,Lenox Hill Hospital,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,1875,3,0.16,0.51,0.22,0.04,0.65,Rate significantly lower than Statewide Rate,1
885,Long Island Comm. Hosp.,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,356,2,0.56,0.57,0.7,0.08,2.54,Rate not different than Statewide Rate,1
1630,Long Island Jewish MC,Queens,NY Metro - NYC,Non-Emergency PCI,2019.0,583,4,0.69,0.62,0.79,0.21,2.02,Rate not different than Statewide Rate,1
1305,Maimonides Medical Ctr,Kings,NY Metro - NYC,Non-Emergency PCI,2019.0,1043,10,0.96,1.03,0.66,0.32,1.21,Rate not different than Statewide Rate,1
213,Mercy Hospital-Buffalo,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2019.0,774,10,1.29,0.84,1.09,0.52,2.0,Rate not different than Statewide Rate,1
1169,Montefiore - Moses,Bronx,NY Metro - NYC,Non-Emergency PCI,2019.0,904,4,0.44,0.64,0.49,0.13,1.25,Rate not different than Statewide Rate,1
3058,Montefiore - Weiler,Bronx,NY Metro - NYC,Non-Emergency PCI,2019.0,741,8,1.08,0.8,0.96,0.41,1.89,Rate not different than Statewide Rate,1
694,Montefiore St. Lukes,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,306,2,0.65,0.87,0.53,0.06,1.93,Rate not different than Statewide Rate,1
1439,Mount Sinai Beth Israel,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,1295,7,0.54,0.51,0.76,0.3,1.56,Rate not different than Statewide Rate,1
1456,Mount Sinai Hospital,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,3536,13,0.37,0.6,0.43,0.23,0.74,Rate not different than Statewide Rate,1
1469,Mount Sinai Morningside,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,1279,6,0.47,0.81,0.41,0.15,0.9,Rate not different than Statewide Rate,1
527,Mount Sinai South Nassau,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,461,4,0.87,0.74,0.83,0.22,2.13,Rate not different than Statewide Rate,1
1306,NYP Brooklyn Methodist,Kings,NY Metro - NYC,Non-Emergency PCI,2019.0,983,6,0.61,0.72,0.6,0.22,1.31,Rate not different than Statewide Rate,1
1464,NYP Columbia Presby.,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,2040,25,1.23,0.72,1.21,0.78,1.78,Rate significantly higher than Statewide Rate,1
1458,NYP NY Weill Cornell,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,702,6,0.85,1.01,0.6,0.22,1.31,Rate not different than Statewide Rate,1
1637,NYP Queens,Queens,NY Metro - NYC,Non-Emergency PCI,2019.0,607,3,0.49,0.59,0.59,0.12,1.72,Rate not different than Statewide Rate,1
1122,NYP Westchester,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,321,3,0.93,0.49,1.34,0.27,3.92,Rate not different than Statewide Rate,1
1463,NYU Langone Health,Manhattan,NY Metro - NYC,Non-Emergency PCI,2019.0,2343,7,0.3,0.52,0.41,0.16,0.85,Rate not different than Statewide Rate,1
1304,NYU Langone Hosp-Brooklyn,Kings,NY Metro - NYC,Non-Emergency PCI,2019.0,269,1,0.37,0.67,0.39,0.01,2.19,Rate not different than Statewide Rate,1
511,NYU Langone-Long Island,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,906,3,0.33,0.66,0.36,0.07,1.04,Rate not different than Statewide Rate,1
574,Niagara Falls Memorial,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2019.0,110,0,0.0,0.52,0.0,0.0,4.51,Rate not different than Statewide Rate,1
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,2061,16,0.78,0.72,0.76,0.43,1.23,Rate not different than Statewide Rate,1
66,Olean General Hosp.,Western NY - Buffalo,Western NY - Buffalo,Non-Emergency PCI,2019.0,66,0,0.0,0.61,0.0,0.0,6.48,Rate not different than Statewide Rate,1
938,Peconic Bay Med Ctr,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,121,0,0.0,0.4,0.0,0.0,5.38,Rate not different than Statewide Rate,1
1738,Richmond Univ Med Cntr,Staten Island,NY Metro - NYC,Non-Emergency PCI,2019.0,106,0,0.0,0.6,0.0,0.0,4.07,Rate not different than Statewide Rate,1
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2019.0,1010,13,1.29,0.7,1.3,0.69,2.22,Rate not different than Statewide Rate,1
756,Samaritan Hospital,Capital District,Capital District,Non-Emergency PCI,2019.0,248,3,1.21,0.43,1.98,0.4,5.79,Rate not different than Statewide Rate,1
818,Saratoga Hospital,Capital District,Capital District,Non-Emergency PCI,2019.0,163,1,0.61,0.53,0.82,0.01,4.56,Rate not different than Statewide Rate,1
924,South Shore Univ. Hosp,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,819,6,0.73,0.59,0.88,0.32,1.91,Rate not different than Statewide Rate,1
1176,St. Barnabas Hospital,Bronx,NY Metro - NYC,Non-Emergency PCI,2019.0,76,1,1.32,1.03,0.91,0.01,5.07,Rate not different than Statewide Rate,1
943,St. Catherine of Siena,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,199,1,0.5,0.79,0.45,0.01,2.5,Rate not different than Statewide Rate,1
598,St. Elizabeth Med Ctr,Central NY,Central NY,Non-Emergency PCI,2019.0,629,9,1.43,0.8,1.27,0.58,2.42,Rate not different than Statewide Rate,1
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,2839,14,0.49,0.75,0.47,0.25,0.78,Rate not different than Statewide Rate,1
630,St. Joseph's Hospital,Central NY,Central NY,Non-Emergency PCI,2019.0,1668,17,1.02,0.83,0.87,0.5,1.39,Rate not different than Statewide Rate,1
5,St. Peter's Hospital,Capital District,Capital District,Non-Emergency PCI,2019.0,647,10,1.55,0.76,1.44,0.69,2.64,Rate not different than Statewide Rate,1
1740,Staten Island Univ Hosp,Staten Island,NY Metro - NYC,Non-Emergency PCI,2019.0,802,3,0.37,0.6,0.44,0.09,1.29,Rate not different than Statewide Rate,1
889,Stony Brook Southampton,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,64,0,0.0,0.73,0.0,0.0,5.58,Rate not different than Statewide Rate,1
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2019.0,695,7,1.01,0.77,0.93,0.37,1.91,Rate not different than Statewide Rate,1
58,UHS Wilson Med Ctr,Central NY,Central NY,Non-Emergency PCI,2019.0,557,4,0.72,0.71,0.72,0.19,1.84,Rate not different than Statewide Rate,1
135,UVM Health Network CVPH,Capital District,Capital District,Non-Emergency PCI,2019.0,547,7,1.28,0.82,1.11,0.45,2.29,Rate not different than Statewide Rate,1
471,Unity Hospital,Western NY - Rochester,Western NY - Rochester,Non-Emergency PCI,2019.0,223,1,0.45,0.75,0.43,0.01,2.37,Rate not different than Statewide Rate,1
1320,Univ Hosp at Downstate,Kings,NY Metro - NYC,Non-Emergency PCI,2019.0,177,0,0.0,1.49,0.0,0.0,0.99,Rate not different than Statewide Rate,1
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,Non-Emergency PCI,2019.0,1183,12,1.01,1.01,0.71,0.37,1.24,Rate not different than Statewide Rate,1
635,Univ. Hosp-Upstate,Central NY,Central NY,Non-Emergency PCI,2019.0,103,1,0.97,0.8,0.86,0.01,4.8,Rate not different than Statewide Rate,1
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,758,8,1.06,1.06,0.71,0.31,1.4,Rate not different than Statewide Rate,1
1139,Westchester Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,346,3,0.87,0.79,0.78,0.16,2.27,Rate not different than Statewide Rate,1
1045,White Plains Hospital,NY Metro - New Rochelle,NY Metro - New Rochelle,Non-Emergency PCI,2019.0,447,3,0.67,0.76,0.63,0.13,1.84,Rate not different than Statewide Rate,1
1,Albany Med. Ctr,Capital District,Capital District,CABG,2019.0,259,10,3.86,1.74,3.61,1.73,6.63,Rate significantly higher than Statewide Rate,4
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,CABG,2019.0,53,0,0.0,0.93,0.0,0.0,12.09,Rate not different than Statewide Rate,4
746,Bassett Medical Center,Capital District,Capital District,CABG,2019.0,87,1,1.15,1.7,1.1,0.01,6.11,Rate not different than Statewide Rate,4
1438,Bellevue Hospital Ctr,Manhattan,NY Metro - NYC,CABG,2019.0,106,0,0.0,1.09,0.0,0.0,5.16,Rate not different than Statewide Rate,4
207,Buffalo General Med Ctr,Western NY - Buffalo,Western NY - Buffalo,CABG,2019.0,475,2,0.42,1.34,0.51,0.06,1.84,Rate not different than Statewide Rate,4
829,Ellis Hospital,Capital District,Capital District,CABG,2019.0,195,2,1.03,1.42,1.17,0.13,4.22,Rate not different than Statewide Rate,4
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,CABG,2019.0,114,2,1.75,1.49,1.91,0.21,6.89,Rate not different than Statewide Rate,4
925,Good Sam Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2019.0,208,9,4.33,1.95,3.61,1.65,6.84,Rate significantly higher than Statewide Rate,4
1450,Lenox Hill Hospital,Manhattan,NY Metro - NYC,CABG,2019.0,349,2,0.57,1.4,0.66,0.07,2.39,Rate not different than Statewide Rate,4
1305,Maimonides Medical Ctr,Kings,NY Metro - NYC,CABG,2019.0,232,3,1.29,1.81,1.16,0.23,3.38,Rate not different than Statewide Rate,4
213,Mercy Hospital-Buffalo,Western NY - Buffalo,Western NY - Buffalo,CABG,2019.0,331,3,0.91,1.47,1.0,0.2,2.92,Rate not different than Statewide Rate,4
1169,Montefiore - Moses,Bronx,NY Metro - NYC,CABG,2019.0,243,6,2.47,1.61,2.48,0.91,5.41,Rate not different than Statewide Rate,4
3058,Montefiore - Weiler,Bronx,NY Metro - NYC,CABG,2019.0,135,4,2.96,1.05,4.59,1.24,11.76,Rate not different than Statewide Rate,4
1456,Mount Sinai Hospital,Manhattan,NY Metro - NYC,CABG,2019.0,285,2,0.7,1.31,0.87,0.1,3.14,Rate not different than Statewide Rate,4
1469,Mount Sinai Morningside,Manhattan,NY Metro - NYC,CABG,2019.0,323,3,0.93,1.08,1.39,0.28,4.07,Rate not different than Statewide Rate,4
1306,NYP Brooklyn Methodist,Kings,NY Metro - NYC,CABG,2019.0,89,2,2.25,1.06,3.42,0.38,12.36,Rate not different than Statewide Rate,4
1464,NYP Columbia Presby.,Manhattan,NY Metro - NYC,CABG,2019.0,468,9,1.92,1.59,1.96,0.89,3.71,Rate not different than Statewide Rate,4
1458,NYP NY Weill Cornell,Manhattan,NY Metro - NYC,CABG,2019.0,176,2,1.14,1.73,1.06,0.12,3.84,Rate not different than Statewide Rate,4
1637,NYP Queens,Queens,NY Metro - NYC,CABG,2019.0,98,0,0.0,1.33,0.0,0.0,4.57,Rate not different than Statewide Rate,4
1463,NYU Langone Health,Manhattan,NY Metro - NYC,CABG,2019.0,234,3,1.28,1.48,1.4,0.28,4.1,Rate not different than Statewide Rate,4
511,NYU Langone-Long Island,NY Metro - Long Island,NY Metro - Long Island,CABG,2019.0,243,4,1.65,1.91,1.4,0.38,3.59,Rate not different than Statewide Rate,4
541,North Shore Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2019.0,524,10,1.91,1.76,1.76,0.84,3.24,Rate not different than Statewide Rate,4
411,Rochester General Hosp,Western NY - Rochester,Western NY - Rochester,CABG,2019.0,453,12,2.65,2.14,2.01,1.04,3.52,Rate not different than Statewide Rate,4
924,South Shore Univ. Hosp,NY Metro - Long Island,NY Metro - Long Island,CABG,2019.0,192,5,2.6,1.67,2.53,0.82,5.91,Rate not different than Statewide Rate,4
598,St. Elizabeth Med Ctr,Central NY,Central NY,CABG,2019.0,147,3,2.04,1.76,1.88,0.38,5.5,Rate not different than Statewide Rate,4
563,St. Francis Hospital,NY Metro - Long Island,NY Metro - Long Island,CABG,2019.0,538,5,0.93,1.92,0.78,0.25,1.83,Rate not different than Statewide Rate,4
630,St. Joseph's Hospital,Central NY,Central NY,CABG,2019.0,534,11,2.06,2.18,1.54,0.77,2.75,Rate not different than Statewide Rate,4
5,St. Peter's Hospital,Capital District,Capital District,CABG,2019.0,327,2,0.61,1.3,0.77,0.09,2.76,Rate not different than Statewide Rate,4
1740,Staten Island Univ Hosp,Staten Island,NY Metro - NYC,CABG,2019.0,214,2,0.93,1.61,0.94,0.11,3.41,Rate not different than Statewide Rate,4
413,Strong Memorial Hosp,Western NY - Rochester,Western NY - Rochester,CABG,2019.0,245,4,1.63,1.19,2.22,0.6,5.7,Rate not different than Statewide Rate,4
58,UHS Wilson Med Ctr,Central NY,Central NY,CABG,2019.0,95,4,4.21,1.2,5.68,1.53,14.54,Rate not different than Statewide Rate,4
1320,Univ Hosp at Downstate,Kings,NY Metro - NYC,CABG,2019.0,81,5,6.17,2.67,3.75,1.21,8.75,Rate not different than Statewide Rate,4
245,Univ. Hosp-Stony Brook,NY Metro - Long Island,NY Metro - Long Island,CABG,2019.0,202,2,0.99,1.68,0.95,0.11,3.45,Rate not different than Statewide Rate,4
635,Univ. Hosp-Upstate,Central NY,Central NY,CABG,2019.0,191,4,2.09,1.63,2.09,0.56,5.35,Rate not different than Statewide Rate,4
181,Vassar Bros. Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,CABG,2019.0,210,5,2.38,1.54,2.51,0.81,5.86,Rate not different than Statewide Rate,4
1139,Westchester Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,CABG,2019.0,282,2,0.71,1.72,0.67,0.08,2.42,Rate not different than Statewide Rate,4
1,Albany Med. Ctr,Capital District,Capital District,Emergency PCI,2017.0,454,28,6.17,3.45,5.8,3.85,8.38,Rate significantly higher than Statewide Rate,5
116,Arnot Ogden Med Ctr,Western NY - Rochester,Western NY - Rochester,Emergency PCI,2017.0,310,16,5.16,3.27,5.12,2.92,8.32,Rate not different than Statewide Rate,5
746,Bassett Medical Center,Capital District,Capital District,Emergency PCI,2017.0,313,5,1.6,3.37,1.54,0.5,3.59,Rate not different than Statewide Rate,5
1438,Bellevue Hospital Ctr,Manhattan,NY Metro - NYC,Emergency PCI,2017.0,277,14,5.05,4.95,3.31,1.81,5.55,Rate not different than Statewide Rate,5
1178,BronxCare Health System,Bronx,NY Metro - NYC,Emergency PCI,2017.0,259,2,0.77,2.04,1.23,0.14,4.43,Rate not different than Statewide Rate,5
1286,Brookdale Univ Hosp MC,Kings,NY Metro - NYC,Emergency PCI,2017.0,200,6,3.0,2.25,4.33,1.58,9.42,Rate not different than Statewide Rate,5
1288,Brooklyn Hosp.Downtown,Kings,NY Metro - NYC,Emergency PCI,2017.0,85,3,3.53,2.09,5.48,1.1,16.0,Rate not different than Statewide Rate,5
207,Buffalo General Med Ctr,Western NY - Buffalo,Western NY - Buffalo,Emergency PCI,2017.0,1248,38,3.04,2.79,3.54,2.5,4.86,Rate not different than Statewide Rate,5
977,Cayuga Med Ctr Ithaca,Central NY,Central NY,Emergency PCI,2017.0,184,7,3.8,2.35,5.24,2.1,10.79,Rate not different than Statewide Rate,5
636,Crouse Hospital,Central NY,Central NY,Emergency PCI,2017.0,263,13,4.94,3.76,4.26,2.27,7.29,Rate not different than Statewide Rate,5
829,Ellis Hospital,Capital District,Capital District,Emergency PCI,2017.0,581,23,3.96,2.99,4.29,2.72,6.44,Rate not different than Statewide Rate,5
1626,Elmhurst Hospital Ctr,Queens,NY Metro - NYC,Emergency PCI,2017.0,437,10,2.29,3.03,2.45,1.17,4.51,Rate not different than Statewide Rate,5
699,Garnet Health Med Ctr,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2017.0,491,10,2.04,2.3,2.87,1.38,5.29,Rate not different than Statewide Rate,5
1005,Glens Falls Hospital,Capital District,Capital District,Emergency PCI,2017.0,226,2,0.88,2.85,1.01,0.11,3.64,Rate not different than Statewide Rate,5
779,Good Sam - Suffern,NY Metro - New Rochelle,NY Metro - New Rochelle,Emergency PCI,2017.0,406,14,3.45,4.0,2.79,1.53,4.69,Rate not different than Statewide Rate,5
925,Good Sam Univ Hosp,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,256,5,1.95,3.22,1.97,0.63,4.59,Rate not different than Statewide Rate,5
913,Huntington Hospital,NY Metro - Long Island,NY Metro - Long Island,Emergency PCI,2017.0,323,7,2.17,2.63,2.67,1.07,5.51,Rate not different than Statewide Rate,5
1629,Jamaica Hosp Med Ctr,Queens,NY Metro - NYC,Emergency PCI,2017.0,450,6,1.33,3.07,1.41,0.51,3.07,Rate significantly lower than Statewide Rate,5
